uid,domain,ann1,ann2,ann3,adjudicator,final_label,gold_role
3df97c8952bb876a,Tech,positive,positive,positive,positive,positive,
059062a976b39207,Tech,neutral,neutral,neutral,neutral,neutral,
bb25e01c182a9c45,Tech,negative,negative,negative,negative,negative,
d43bfd707a84307a,Tech,neutral,neutral,neutral,neutral,neutral,
d26d14936f6fcb9b,Tech,negative,negative,negative,negative,negative,
48fd8a65b98d0f2e,Tech,neutral,neutral,neutral,neutral,neutral,
6175520517f3f888,Finance,neutral,neutral,neutral,neutral,neutral,gold_dev
bb5898f7b84dd5bf,Tech,neutral,neutral,neutral,neutral,neutral,
fe4e3a3154c6b47a,Tech,neutral,neutral,neutral,neutral,neutral,
9b7a20c6d19f7a65,Tech,neutral,neutral,neutral,neutral,neutral,
d44d205d308f3a49,Tech,neutral,neutral,positive,neutral,neutral,
c0499cede62b9452,Tech,neutral,neutral,neutral,neutral,neutral,
cb3f0cb9d6bd059f,Tech,positive,negative,negative,negative,negative,
f11cfdb7c67ea52d,Tech,negative,negative,negative,negative,negative,
abaeec82f4edf08d,Tech,neutral,neutral,neutral,neutral,neutral,
cc9a4d4eea6103db,Tech,neutral,neutral,neutral,neutral,neutral,
c1baec0e9942ed5a,Tech,negative,negative,negative,negative,negative,
a7966d6f4409326f,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
16b51e1cc0a5ee0a,Tech,positive,negative,negative,negative,negative,
6d4d510a52609fe9,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
b578444e9727b8e4,Tech,negative,negative,negative,negative,negative,
55f786e0dd9d81a5,Finance,negative,neutral,neutral,neutral,neutral,gold_train
5bd9f5af25a67a13,Retail,positive,positive,positive,positive,positive,gold_test
24035ce990252721,Tech,neutral,neutral,neutral,neutral,neutral,
1c259d4c67a6b200,Tech,neutral,neutral,neutral,neutral,neutral,
b45d1dc0284467c3,Tech,neutral,neutral,neutral,neutral,neutral,
e098cc00c057698c,Tech,neutral,neutral,neutral,neutral,neutral,
5d16577d69c8cafb,Tech,positive,positive,positive,positive,positive,
471d2b6fccbac623,Tech,positive,positive,positive,positive,positive,
3cd52a753058d17d,Tech,positive,neutral,neutral,neutral,neutral,
c5f6700e278f75ca,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
d4720a0a1ddc00de,Tech,neutral,negative,neutral,neutral,neutral,
0ad407078043e480,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
6f4f5a85b022aec6,Tech,neutral,negative,neutral,neutral,neutral,
5c897088b5b62015,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
5482d7526f32a821,Tech,positive,neutral,neutral,neutral,neutral,gold_dev
158ea4d6a0446721,Tech,neutral,neutral,neutral,neutral,neutral,
4c4b40208ce96de4,Tech,neutral,neutral,neutral,neutral,neutral,
cc3a24d775de505e,Tech,positive,positive,positive,positive,positive,
2456f94f1707a44d,Tech,positive,positive,positive,positive,positive,
f40f3df2bfa54741,Finance,neutral,neutral,neutral,neutral,neutral,gold_dev
b47a08682efb1f16,Tech,neutral,neutral,neutral,neutral,neutral,
7a21db11aecf5e79,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
dcb0160263ea5c0e,Tech,negative,negative,negative,negative,negative,
45b1e46aaf6f4d13,Tech,neutral,neutral,neutral,neutral,neutral,
f251c16b0a725b23,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
5a890c438181d53d,Tech,neutral,neutral,neutral,neutral,neutral,
842573ced8c7ccfd,Tech,neutral,neutral,neutral,neutral,neutral,
e77e95435d3ec8dc,Tech,neutral,neutral,neutral,neutral,neutral,
18e69d9fe80204b0,Tech,positive,positive,neutral,positive,positive,
f0a3c1f7984167bd,Tech,neutral,neutral,neutral,neutral,neutral,
c277129ce6d9dc66,Tech,negative,negative,negative,negative,negative,
0eb3c4eeb0a97d08,Tech,negative,negative,negative,negative,negative,
5ea13f82abea2241,Tech,positive,positive,positive,positive,positive,
79541879dc522750,Tech,positive,positive,positive,positive,positive,
afdf4c093224647a,Tech,neutral,neutral,neutral,neutral,neutral,
309115d6dc72d969,Tech,negative,negative,negative,negative,negative,
847192c262893b57,Tech,negative,positive,positive,positive,positive,
de9d32bdc463f39a,Tech,negative,negative,negative,negative,negative,
1dc26ba4189b491b,Tech,positive,positive,positive,positive,positive,
4d06e4bd529d15d6,Tech,positive,positive,positive,positive,positive,
fbd371ac27fab3a7,Tech,negative,negative,negative,negative,negative,
e220aae656e80fc2,Tech,negative,negative,negative,negative,negative,
29ca7a960b31678b,Tech,neutral,positive,neutral,neutral,neutral,
58439e5fb83a2f3d,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
8a478089b073a7e6,Tech,positive,positive,positive,positive,positive,
216e7191e17f33a6,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
7eee6a8acfa0a837,Tech,positive,positive,positive,positive,positive,
186862a4189c31b5,Tech,neutral,neutral,neutral,neutral,neutral,
b8a7ec20bf5a26be,Tech,positive,positive,positive,positive,positive,
06535205b59bd5df,Tech,negative,negative,negative,negative,negative,
b37b807df06b8566,Tech,neutral,negative,neutral,neutral,neutral,
9e89003ee2ac915e,Tech,neutral,neutral,neutral,neutral,neutral,gold_test
5ccfd1d5a2bf4ccb,Tech,neutral,neutral,neutral,neutral,neutral,
c1aa32917e4d7ad2,Tech,negative,negative,negative,negative,negative,
c18ac02e816fbe33,Tech,neutral,neutral,neutral,neutral,neutral,
2b5b104bdeaa382a,Tech,negative,negative,positive,negative,negative,
3072bb7a25344c76,Tech,positive,positive,positive,positive,positive,
6a339e81e8ce78d6,Tech,neutral,neutral,neutral,neutral,neutral,
3519ce0e978d87ec,Tech,positive,negative,positive,positive,positive,
0bfd3c75de22353d,Tech,neutral,neutral,neutral,neutral,neutral,
ac5e97a8c0f6d687,Tech,negative,negative,negative,negative,negative,
726105bffd4b6d76,Tech,negative,negative,positive,negative,negative,
6e5cba9f35f4b64a,Tech,negative,negative,negative,negative,negative,
1bb8567506c0a7ac,Tech,neutral,neutral,neutral,neutral,neutral,
6d80627c2e1b096b,Tech,neutral,neutral,neutral,neutral,neutral,
b8ab2d6baf3aa34b,Tech,neutral,neutral,positive,neutral,neutral,
296c620ec3172143,Tech,neutral,neutral,neutral,neutral,neutral,
695a02073467e084,Tech,negative,positive,negative,negative,negative,
2485957fe15dcc62,Tech,positive,neutral,positive,positive,positive,
f08d25b5f462be01,Tech,neutral,neutral,negative,neutral,neutral,
c41c281473c2bdca,Tech,neutral,neutral,neutral,neutral,neutral,
585845b6250e7f7f,Tech,negative,negative,negative,negative,negative,
043c70457add19ee,Tech,neutral,neutral,neutral,neutral,neutral,
d6545648de591882,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
668489e41b67742a,Tech,positive,positive,positive,positive,positive,
90d40b89c7e8dde9,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
8b534688416df6a2,Tech,positive,positive,positive,positive,positive,
b8c16a92411f5549,Tech,neutral,neutral,neutral,neutral,neutral,
038a96b3d3208d28,Tech,positive,positive,positive,positive,positive,
4527b9f42d4f3f7d,Tech,positive,positive,positive,positive,positive,
3c929eb0adc3ab94,Tech,positive,positive,positive,positive,positive,
20271ebd108ae12f,Tech,positive,positive,positive,positive,positive,
470b58a63ab06882,Tech,positive,positive,negative,positive,positive,
e94951650229c12b,Tech,positive,positive,positive,positive,positive,
29d6602a04ca9190,Tech,negative,neutral,neutral,neutral,neutral,
6d284b092828c733,Tech,positive,positive,positive,positive,positive,
c217cfc8fdf5fa49,Tech,negative,positive,positive,positive,positive,
01cf9da13f7df050,Tech,neutral,neutral,negative,neutral,neutral,
b861cb3d7f0388fd,Tech,positive,positive,positive,positive,positive,
dbec220dbeea1cd1,Tech,positive,positive,positive,positive,positive,
5205ef055d6d35a4,Tech,positive,positive,positive,positive,positive,
bb4e922759209769,Tech,positive,positive,positive,positive,positive,
525fc32cd527fad2,Tech,neutral,neutral,neutral,neutral,neutral,
5f14a2c8f6eb3cb7,Tech,positive,positive,positive,positive,positive,
90180cdd1d66945a,Tech,positive,positive,positive,positive,positive,
64ae3a07e1a7c524,Tech,positive,positive,positive,positive,positive,
179b182a417793dc,Tech,positive,positive,positive,positive,positive,
d949cca4166ee015,Tech,negative,positive,positive,positive,positive,
194a8db57c1af4a4,Tech,positive,positive,neutral,positive,positive,
5e9f2361a2fa74fe,Tech,negative,negative,negative,negative,negative,
18381b0a0f69166f,Tech,negative,negative,negative,negative,negative,
9517581e264fb538,Tech,neutral,neutral,neutral,neutral,neutral,
ad972a07b838c76c,Tech,positive,neutral,positive,positive,positive,
7b830c3b4c354ea4,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
213d5778957c8323,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
48a3c1809e915bcd,Tech,positive,positive,negative,positive,positive,
217c804f99456a11,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
11a4004b36055eda,Tech,neutral,neutral,neutral,neutral,neutral,
f5efcc8ddc72eb73,Finance,negative,neutral,neutral,neutral,neutral,gold_dev
f44475933b78c188,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
3ba7907470e7d390,Finance,neutral,neutral,neutral,neutral,neutral,gold_dev
3ffc77a738586f80,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
d2ae54841e9ba797,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
251aa71b74554869,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
c4cd20cf98f868d8,Tech,positive,positive,positive,positive,positive,
48ab78c8074032ac,Tech,negative,negative,neutral,negative,negative,
0bff4942900a9c25,Tech,neutral,neutral,neutral,neutral,neutral,
bc57492d1d19017c,Tech,neutral,neutral,neutral,neutral,neutral,
05a30858a8fe5435,Finance,neutral,negative,neutral,neutral,neutral,gold_test
4baba107192c880c,Tech,positive,positive,neutral,positive,positive,
48783b8ac6a8361d,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
8bb1524f8ca6dff2,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
f04feebb0a2c71ef,Tech,neutral,negative,negative,negative,negative,
14dbda6d298ba48d,Tech,negative,negative,negative,negative,negative,
5407b4a3fc3e5170,Tech,neutral,neutral,neutral,neutral,neutral,
0cc442d8e063e168,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
40fa718d85792381,Tech,positive,positive,positive,positive,positive,
f4b64bed14d13099,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
b9934916fbbba914,Finance,neutral,positive,neutral,neutral,neutral,gold_test
c4b135c81e8fd69d,Tech,neutral,neutral,neutral,neutral,neutral,
d125ea2f131425ea,Tech,neutral,neutral,negative,neutral,neutral,
0beee8d25c13360c,Tech,positive,positive,neutral,positive,positive,
2b474644e73070fd,Finance,neutral,neutral,positive,neutral,neutral,gold_test
19b057627e1fb6b3,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
b007eeff2d08c427,Tech,positive,positive,positive,positive,positive,
dbe7801a2fd197a1,Tech,positive,positive,positive,positive,positive,
6c038a723a0ead36,Tech,positive,positive,positive,positive,positive,
d7245aa498d5f524,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
359d2c340e25ea7f,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
7a220406350f78f9,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
4d25d08a71c6860f,Tech,positive,positive,positive,positive,positive,
42bfef19171386ee,Public,neutral,neutral,neutral,neutral,neutral,gold_train
4d73b09310119f9c,Tech,positive,positive,positive,positive,positive,
a9908047a350cd52,Tech,neutral,neutral,neutral,neutral,neutral,
8ab649785477c00c,Tech,negative,negative,neutral,negative,negative,
74bbb4eaf2bd5748,Tech,neutral,neutral,neutral,neutral,neutral,gold_train
7eec73f6cdb22f24,Finance,neutral,neutral,neutral,neutral,neutral,gold_dev
688894d58336f38a,Tech,neutral,neutral,neutral,neutral,neutral,
4287e5d81e6f718e,Tech,neutral,neutral,neutral,neutral,neutral,
e59d437d2dc75ca5,Tech,neutral,neutral,neutral,neutral,neutral,
ab2ff9f4322880c0,Tech,neutral,neutral,positive,neutral,neutral,
db4f566fa065d5de,Finance,positive,positive,positive,positive,positive,gold_test
767fa8437ba5df4e,Tech,positive,neutral,neutral,neutral,neutral,
bfa3b211085f01c4,Tech,negative,negative,negative,negative,negative,
cf1db6566297004c,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
2b8a5dbf100e5be2,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
d7cc0325851c953d,Tech,positive,positive,negative,positive,positive,gold_test
5855960d131b8af8,Tech,negative,negative,negative,negative,negative,
78121322e01080ee,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
30f17beec95380eb,Tech,positive,positive,positive,positive,positive,
53dc0b6039573cfe,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
a908262f54f131a9,Finance,neutral,neutral,negative,neutral,neutral,gold_train
8de0472e8837bed3,Tech,negative,negative,negative,negative,negative,
9d13bf8d2fee0cff,Tech,positive,positive,positive,positive,positive,
1ea381a13abeae9d,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
05cb076e51fd1865,Finance,positive,neutral,neutral,neutral,neutral,gold_test
d101799f17693274,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
c1ab5c3c3c10af0b,Tech,neutral,positive,positive,positive,positive,
0eda659dd6eb9bdb,Tech,neutral,negative,neutral,neutral,neutral,gold_test
f4b5d60f2eb0e15a,Tech,neutral,neutral,neutral,neutral,neutral,
92c35ad110c798d5,Tech,positive,positive,positive,positive,positive,
11e5b3b37c285f65,Retail,neutral,neutral,neutral,neutral,neutral,gold_test
053ec09d5e35127b,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
e98c26546373a24c,Tech,neutral,neutral,neutral,neutral,neutral,
fec1c6bba66905dc,Tech,neutral,positive,neutral,neutral,neutral,gold_train
d3c46011f407d9ef,Social,neutral,neutral,neutral,neutral,neutral,gold_dev
3cbde03675ac7205,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
2697b853d51e2cdc,Tech,neutral,neutral,neutral,neutral,neutral,
8ea0e47046826a2d,Tech,neutral,neutral,neutral,neutral,neutral,gold_train
4650093fc3548993,Tech,negative,negative,negative,negative,negative,
d0a1c45c4d411e68,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
f58441eb29608657,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
7e860c4454ef0a0a,Tech,negative,negative,negative,negative,negative,
30b1b03707ec5a20,Tech,positive,positive,positive,positive,positive,
e2df892e524bcf4e,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
90922b7f4d531266,Tech,positive,positive,positive,positive,positive,
a2ac214aac4aee07,Public,positive,positive,positive,positive,positive,gold_train
ccd6cb7a71987f20,Tech,positive,positive,positive,positive,positive,
d4bd66f91b21016d,Finance,neutral,neutral,neutral,neutral,neutral,gold_train
b029b9e121eed144,Tech,negative,negative,negative,negative,negative,
62c928091e664c64,Tech,neutral,neutral,neutral,neutral,neutral,
32077aae29f6a201,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
fc488d5846dd70eb,Tech,neutral,neutral,neutral,neutral,neutral,
af40fcc816798771,Tech,negative,negative,negative,negative,negative,
eb844609cf35318c,Tech,neutral,neutral,neutral,neutral,neutral,
137183d9e7c0a439,Retail,neutral,neutral,neutral,neutral,neutral,gold_dev
227c2f486ef95be0,Tech,neutral,neutral,neutral,neutral,neutral,
6c9bd0de5a63031c,Tech,positive,positive,positive,positive,positive,
46c9ebd3993f0e42,Tech,positive,positive,positive,positive,positive,
ec22dea067afb589,Tech,positive,positive,neutral,positive,positive,
35eebd8bbad18721,Tech,neutral,neutral,positive,neutral,neutral,gold_test
223418b72b369319,Tech,neutral,neutral,neutral,neutral,neutral,
e9d1280503b3707d,Tech,neutral,neutral,neutral,neutral,neutral,
026511f4f58eeb76,Tech,positive,positive,positive,positive,positive,
7db9504957a6030b,Public,neutral,neutral,neutral,neutral,neutral,gold_dev
b0e1636187ae764d,Public,neutral,neutral,neutral,neutral,neutral,gold_train
273deee7b6fcae3d,Public,positive,positive,positive,positive,positive,gold_test
7311f2295744e60e,Public,negative,neutral,neutral,neutral,neutral,gold_train
502154935e101e1c,Tech,neutral,neutral,neutral,neutral,neutral,
8ccb2b0e05daac55,Tech,neutral,neutral,neutral,neutral,neutral,
179ec2f466a96077,Tech,neutral,neutral,neutral,neutral,neutral,
bf8740955ea24b01,Tech,negative,negative,negative,negative,negative,
4c43ef892bccf5da,Tech,negative,negative,negative,negative,negative,
511bc6fe3b041f0e,Tech,negative,positive,negative,negative,negative,
f8b4be909359b5a1,Tech,neutral,neutral,neutral,neutral,neutral,
753ab7e8ffe99051,Tech,negative,negative,negative,negative,negative,
d640cfd7c549982b,Tech,negative,negative,negative,negative,negative,
6e6f8ad8976a8395,Tech,neutral,neutral,positive,neutral,neutral,gold_test
9e3c68ba4b8315ef,Tech,negative,negative,negative,negative,negative,
731b3a7bff4bc51e,Tech,negative,negative,negative,negative,negative,
632998505779fa7c,Tech,neutral,neutral,neutral,neutral,neutral,gold_dev
0201f5c826ab6863,Tech,negative,negative,negative,negative,negative,
de4757b612c4b7f2,Tech,negative,negative,negative,negative,negative,
4b744bfa6ed5048e,Tech,neutral,neutral,neutral,neutral,neutral,
6e9fcfab1c6f1479,Tech,neutral,neutral,neutral,neutral,neutral,
886b616d59f0823e,Tech,neutral,neutral,neutral,neutral,neutral,
b5263e6f3322bcc1,Tech,negative,negative,negative,negative,negative,
a07ff55bb9bb5a2e,Tech,negative,negative,negative,negative,negative,
9ff304306ee6cebd,Tech,neutral,negative,neutral,neutral,neutral,
a742f3d76ec45526,Tech,neutral,neutral,neutral,neutral,neutral,
67092286a851e4f0,Tech,positive,positive,positive,positive,positive,
4aa5d76e81005912,Tech,neutral,neutral,neutral,neutral,neutral,
7928c12ea13352cf,Tech,negative,negative,neutral,negative,negative,
b21587886547acd6,Finance,neutral,neutral,neutral,neutral,neutral,gold_test
a329300134ffd74d,Tech,neutral,neutral,neutral,neutral,neutral,
4d9f5f9ef1053e25,Finance,neutral,neutral,neutral,neutral,neutral,gold_dev
b98c4cb9bd37efdf,Tech,negative,negative,negative,negative,negative,
d735f823da0b6ca7,Tech,neutral,neutral,neutral,neutral,neutral,
d2c978c225884db3,Tech,positive,positive,positive,positive,positive,
2877efabd01405f2,Tech,positive,positive,positive,positive,positive,
d1f514dfd3920787,Tech,negative,positive,negative,neutral,neutral,
8ad91b3ae3d6331e,Tech,neutral,neutral,neutral,neutral,neutral,
412de60969fc7f72,Tech,neutral,neutral,neutral,neutral,neutral,
4e7244b78b894100,Tech,positive,positive,positive,positive,positive,
7188a5685a27a68b,Tech,positive,positive,positive,positive,positive,
040b6c21e51d2ca2,Tech,positive,positive,positive,positive,positive,
6fcd278252d23770,Tech,positive,positive,positive,positive,positive,
